음식점명,음식종류,위도,경도
신명가,가정식,33.4000576,126.8064632
헤이브로,가정식,33.3251726,126.8437927
제라진뚝배기갈비찜 도두점,가정식,33.504509,126.4652223
주식회사 프리츠(성산점),단품요리 전문,33.4595153,126.9301841
영하45,단품요리 전문,33.4834944,126.4966887
주모,단품요리 전문,33.4839137,126.4915569
누리마씸,맥주/요리주점,33.5074264,126.5267354
청해수산회센터,단품요리 전문,33.2798852,126.7267909
쿠시야키미키,일식,33.2731841,126.2784341
카페시소,베이커리,33.5434273,126.6348523
엄바위,가정식,33.5262854,126.8553611
신제가든,가정식,33.302706,126.6568975
보롬창고,커피,33.4978166,126.9108941
빈둥,단품요리 전문,33.2474239,126.5637141
띠띠빵빵,단품요리 전문,33.5081966,126.9670484
비에이치씨제주드림타워점,치킨,33.4841805,126.4833314
나무꽃,가정식,33.5429708,126.6629011
우지커피 제주이도점,커피,33.4922424,126.5371877
시종일관,양식,33.4252125,126.2680673
미래천막공업사,단품요리 전문,33.5066603,126.5447416
미가족발,단품요리 전문,33.2583926,126.5566895
용담포차,단품요리 전문,33.5101725,126.5110404
베롱베롱인행원,가정식,33.5534362,126.8225498
미레이나,단품요리 전문,33.2800295,126.3657111
예예예,일식,33.5044447,126.5372972
설빙 외도일동점,아이스크림/빙수,33.4879951,126.4321584
슬로우캘리제주점,양식,33.4904857,126.5442654
오리본가,단품요리 전문,33.2545545,126.5712908
제주지현정식닭갈비,단품요리 전문,33.483335,126.4699238
노형돈뚜껑,가정식,33.4834271,126.47811
도근네횟집,단품요리 전문,33.4946966,126.4351971
빽다방제주이호테우점,커피,33.4968248,126.4515097
비비큐엠지제주연수원점,치킨,33.4131736,126.3941857
그린보이즈 제주이도점,단품요리 전문,33.4926105,126.5378324
야미포차,단품요리 전문,33.4905544,126.4923428
함덕쉼팡,가정식,33.5440186,126.6739824
볼레낭개,가정식,33.2420827,126.6048732
비오니에(Viognier),양식,33.24119750000001,126.5930741
애월가,단품요리 전문,33.4829282,126.4133254
미소단밥,가정식,33.4506483,126.9124115
하여금,가정식,33.4851592,126.4824544
꽃길국수,단품요리 전문,33.5160873,126.5061514
혼밥대왕신제주점,단품요리 전문,33.4855321,126.4873106
함덕피자클래스,피자,33.5405351,126.6673684
포티파이브(fortyfive),단품요리 전문,33.4867548,126.481312
아라오리,단품요리 전문,33.4543774,126.5503402
수미일관,일식,33.4841381,126.4907405
미엘드세화,단품요리 전문,33.5245218,126.8618504
두찜제주일도점,단품요리 전문,33.5062334,126.5406101
세인트,단품요리 전문,33.5018718,126.5433573
범수쿡하우스,가정식,33.5438635,126.66177
주식회사 북성로42,단품요리 전문,33.5158618,126.520338
이루후제,중식,33.3252261,126.5961931
석정삼계탕,단품요리 전문,33.5215537,126.5623509
크레이지후라이제주아라점,가정식,33.4746077,126.5439944
메종스시,일식,33.2571598,126.5716888
소천지,가정식,33.2417541,126.6027128
오라버니회센타,단품요리 전문,33.4866938,126.4930663
움튼델리카테슨,단품요리 전문,33.5243827,126.8610057
탑동경이네,가정식,33.5170463,126.5207984
철가방,중식,33.5206982,126.5813706
일품순두부교래점,단품요리 전문,33.4180631,126.6534847
소소구이,중식,33.4862786,126.4911823
추자도횟집,단품요리 전문,33.5439491,126.673741
하이보르방,맥주/요리주점,33.5426734,126.6648439
돌코롬조천점으뜸아이스크림할인점조천점,아이스크림/빙수,33.5377858,126.6393395
두둥지,단품요리 전문,33.4987399,126.5313602
초리,단품요리 전문,33.5096696,126.5229635
봄날제주,가정식,33.4385874,126.9192144
문희영해물아구찜,단품요리 전문,33.4886384,126.5388189
한림흑염소,단품요리 전문,33.409883,126.2644683
소낭,단품요리 전문,33.4887597,126.4895785
서쪽부엌 서부두점,가정식,33.5184238,126.5284873
한라1950,가정식,33.4840802,126.4731504
다 카포,단품요리 전문,33.3245942,126.8369858
판포리아,양식,33.3655509,126.1983898
생방송호프,맥주/요리주점,33.4169467,126.2640489
종달사거리,가정식,33.4915368,126.899159
송송숯불두마리치킨앤곱꼬닭,가정식,33.4962659,126.5265362
피자베이제주첨단점,피자,33.4573965,126.574107
이가네촌돼지,가정식,33.2143071,126.2533165
무슈부부커피스탠드관덕정,단품요리 전문,33.512959,126.5215831
해화탕,양식,33.4433921,126.2915933
황금초밥,일식,33.2342296,126.3105883
쇠소깍작은정원,가정식,33.2594392,126.6219521
풍로제주신화월드,가정식,33.3060039,126.3118145
대평밥상,양식,33.2330442,126.3663244
송도옥,일식,33.5153154,126.5135852
이가전복,가정식,33.5177134,126.5190319
비비큐 남광점,치킨,33.4950365,126.5367098
햇살머믄꼬마김밥,분식,33.4869009,126.4323844
정애네골목식당,가정식,33.3254475,126.8333906
준클라시코,베이커리,33.4897508,126.4808076
리치망고,주스,33.4642321,126.3215349
처갓집양념치킨도남시청점,치킨,33.496352,126.5217021
제주성산난산느루,가정식,33.3990766,126.869057
어림향,일식,33.4985532,126.5178298
삼우복국,가정식,33.2401572,126.5624688
갈치포구,단품요리 전문,33.46591799999999,126.3207894
기대만족 제주점,단품요리 전문,33.4969827,126.5375001
5043 피자,피자,33.386623,126.2471087
더벤티 제주일도점,커피,33.5051478,126.5372075
부아르 와인상점,양식,33.4446244,126.3005107
한라산소갈비찜,가정식,33.4886292,126.3889332
제주로움,양식,33.5526428,126.7922749
카페베네 중앙병원점,커피,33.4919028,126.4701095
슈이치쿠시,일식,33.5144659,126.5751664
수타명가,중식,33.4418353,126.2897924
서광우리집식당,가정식,33.2905516,126.3007026
한치나라,가정식,33.23495750000001,126.506755
우도면짜장,중식,33.5095539,126.9435124
후통중화요리,중식,33.4631562,126.5332185
멜버즈 서귀포점,커피,33.2437603,126.5683941
서귀포홍가네삼겹살,가정식,33.2503687,126.5659933
이화삼계탕,단품요리 전문,33.2477116,126.5579953
산방산국수맛집,단품요리 전문,33.2343577,126.3092076
종달돈가,가정식,33.4944026,126.902577
평대반점,중식,33.5367006,126.8402402
기완상점,단품요리 전문,33.3934031,126.2406064
히아담,양식,33.476083,126.486324
썬셋비치,양식,33.3954057,126.2421378
매코롬,가정식,33.5541664,126.7468432
이디야제주외도점,커피,33.4902151,126.4312279
한라산민물장어,단품요리 전문,33.4911637,126.527974
포차바다식당,가정식,33.5269137,126.5761154
어하영,단품요리 전문,33.51713,126.5381217
바이올렛,가정식,33.4783699,126.4807639
할리스제주황사평드라이브스루점,커피,33.497061,126.5559422
지유명차,차,33.2529306,126.4257441
제주산방식당협재점,단품요리 전문,33.3969493,126.2443178
까브,양식,33.4748682,126.4840848
뮌헨,맥주/요리주점,33.4854103,126.4730059
꼬라지,가정식,33.2270978,126.2613811
현애원/카페이스틀리,커피,33.4559681,126.9084076
윤정이네국밥,가정식,33.4077205,126.2940201
한림미담,가정식,33.4153317,126.2636464
제이아이,단품요리 전문,33.4987399,126.5313602
소담한밥상,가정식,33.5174337,126.521456
아이스크림연구소 동광점,아이스크림/빙수,33.5014273,126.5496919
제주침시술소바,가정식,33.4834234,126.4793486
미미파스타,스테이크,33.3252261,126.5961931
치킨나라위미점,치킨,33.302706,126.6568975
가닥,가정식,33.4886445,126.4931342
윤가우동중문본점,일식,33.2517239,126.4235913
도남운선횟센터,일식,33.4956094,126.5260542
가득한한잔,단품요리 전문,33.5113811,126.5309106
곁애,일식,33.2517214,126.5715388
농부와꽃돼지,가정식,33.4991442,126.6590276
백스비어 서귀포성산점,맥주/요리주점,33.4484656,126.9163693
산들바람,가정식,33.4876283,126.7149707
노을해안1014,베이커리,33.2977066,126.168618
섭지코지로,양식,33.4599553,126.9306977
용용선생제주일도점,맥주/요리주점,33.5014815,126.5430532
달치즈,단품요리 전문,33.5241622,126.862074
한라봉신,단품요리 전문,33.51433300000001,126.9571167
노형분식,분식,33.4813017,126.4845653
울산쫀드기,아이스크림/빙수,33.2495636,126.5630367
남문숯불바베큐 성산점,치킨,33.451497,126.9145429
과수원집,가정식,33.5074841,126.5462798
조명탄 제주일도점,단품요리 전문,33.5022289,126.5433795
항골,가정식,33.4992193,126.4586358
SM아이스크림 할인점,아이스크림/빙수,33.5165548,126.5826521
쉬크,단품요리 전문,33.4974514,126.5269346
일기일회,단품요리 전문,33.4986918,126.5286063
떼르떼,커피,33.4836784,126.4696956
황금손가락용담점,일식,33.5185037,126.4887778
이공팔오,단품요리 전문,33.486745,126.7003047
참숯불닭발,단품요리 전문,33.4862611,126.4917599
자연과사람들밀면제주시점,가정식,33.4942599,126.5171773
산방산식당,가정식,33.2434552,126.3270217
열두달,단품요리 전문,33.3223694,126.1703729
협재역,단품요리 전문,33.3947961,126.2415901
나고야일식,일식,33.4910827,126.492398
김원꼬치점,중식,33.5165515,126.5241729
스톤,양식,33.251933,126.5052467
호식이두마리치킨건입점,치킨,33.5141323,126.5374177
제주산방식당우도점,단품요리 전문,33.4936743,126.9511218
크로엔젤 제주연동점,베이커리,33.488201,126.4961019
물꾸럭식당,가정식,33.2201504,126.2513963
황궁식당,가정식,33.2368622,126.5104534
버거오클락,햄버거,33.2911071,126.2835763
충무홍만순할매김밥협재점,분식,33.3945447,126.2409826
솔밭정,가정식,33.4846372,126.482432
연동반점,중식,33.4892379,126.4886539
백스비어제주아라일동점,맥주/요리주점,33.473773,126.5451188
할매숯불구이,가정식,33.2556196,126.5742938
제주할망밥상표선점,가정식,33.3202437,126.8294036
육장갈비삼화점,단품요리 전문,33.5173095,126.5879892
부자국수,단품요리 전문,33.4841468,126.4824137
백곱식당,단품요리 전문,33.5264717,126.8564938
솜반,가정식,33.2524218,126.5548253
총총휴게음식점,가정식,33.2431522,126.4515476
홍어대가,단품요리 전문,33.5044855,126.5239009
제주청보리,가정식,33.255772,126.5254654
한두기식당,가정식,33.5170275,126.5156825
(주)제주테마조각공원,가정식,33.4517135,126.4901715
삼치고집,일식,33.4906255,126.4803314
누구나 홀딱 반한닭 강정점,치킨,33.2527326,126.5059784
졔주,맥주/요리주점,33.2864875,126.7451651
소동잡화,단품요리 전문,33.5421673,126.6720461
샌드베베(SAND BEBE),단품요리 전문,33.248845,126.5627592
육오구연탄구이,가정식,33.4874262,126.4344654
좋은만두김밥,단품요리 전문,33.4711299,126.3655739
도리화과,단품요리 전문,33.4690859,126.509565
기대만족 신제주점,단품요리 전문,33.48682400000001,126.4817228
사랑애,가정식,33.4954073,126.4382629
아모르,단품요리 전문,33.4840326,126.4873296
사계휴게소,가정식,33.2257559,126.2995729
광성식당,가정식,33.2372837,126.3349272
더플레이스 제주신화월드점,양식,33.3071802,126.3174379
어멍아방,가정식,33.3612943,126.8415823
내음커피바,단품요리 전문,33.5153065,126.5297246
범섬족발,단품요리 전문,33.2357705,126.5065001
만디와산,단품요리 전문,33.4949076,126.6794814
충세흑돼지정육식당,단품요리 전문,33.534678,126.6331326
돈치킨모슬포점,치킨,33.2200511,126.2587652
스시회관,일식,33.2929388,126.233782
사계절국수,단품요리 전문,33.4180631,126.6534847
하버39,단품요리 전문,33.2423527,126.5621026
동수식당,가정식,33.2390382,126.2296289
약선명가,가정식,33.4849745,126.4107698
장수통닭한림점,치킨,33.4142898,126.2629152
어디가맨,가정식,33.3442967,126.8490833
강창구찹쌀진순대노형점,단품요리 전문,33.4882859,126.4838207
제주협재흑돼지촌,가정식,33.4065944,126.2614972
숙이네갈비,가정식,33.501988,126.5432856
유돈가,가정식,33.332715,126.816689
중찬,중식,33.5388457,126.6757017
갈치왕 성산점,단품요리 전문,33.4636761,126.9323329
신례토종닭식당,가정식,33.3330338,126.6180657
김녕가마솥사골국밥,가정식,33.5539946,126.7487925
탐라도서관구내식당및매점,구내식당/푸드코트,33.4791164,126.4770522
찐하오마라탕4호점,중식,33.5075453,126.5248055
낭구지횟집,단품요리 전문,33.3250565,126.8432343
선미뷔페,가정식,33.5156086,126.5325129
설빙 제주삼화점,아이스크림/빙수,33.5156216,126.5767423
청진동해물탕함덕점,단품요리 전문,33.538955,126.6693378
제주서귀돈,단품요리 전문,33.2549274,126.5575256
WASUP (와섭),가정식,33.448894,126.3042486
거목,가정식,33.4147825,126.2638291
카페 하루시다,커피,33.2493693,126.3086686
바삭애월해안도로점,단품요리 전문,33.4838613,126.3781469
옹근집,가정식,33.4819184,126.5028904
제주앨리스연동점,단품요리 전문,33.4801586,126.4910232
신화회포차,가정식,33.310219,126.3330552
평담옥,가정식,33.4828191,126.4845759
남매네흑돼지 신서귀포점,가정식,33.2532361,126.5061607
따뜻한 밥상,가정식,33.4465069,126.3050434
카페이이공공(cafe eeoo),커피,33.2591467,126.4105235
부부키친,일식,33.4427807,126.8882322
참나무장작구이김서방,단품요리 전문,33.4164621,126.2639844
요기서고기,가정식,33.2521235,126.4254266
월스낵,분식,33.5573447,126.7939504
제주창스닥,단품요리 전문,33.485501,126.4970826
프랭크버거제주월랑뜨란채점,햄버거,33.488707,126.4769769
정성푸드,단품요리 전문,33.4959445,126.5309822
제주정낭집이도점,단품요리 전문,33.4882894,126.5331778
성아네갈비,가정식,33.257226,126.5752571
화북조림,가정식,33.5194369,126.5731483
황금닭갈비장칼국수삼화점,단품요리 전문,33.517123,126.5789289
왓츠유어플레이버,맥주/요리주점,33.4990956,126.5289257
어멍정육식당,가정식,33.2648376,126.5620081
곽지과물식당,가정식,33.4502492,126.3048504
농업회사법인 유한회사 순대고을,단품요리 전문,33.4213092,126.2733578
육회한 집,단품요리 전문,33.5000546,126.5209893
마중물,단품요리 전문,33.5068618,126.5197327
지오포카치아,양식,33.4976686,126.4484199
일억조,가정식,33.4112991,126.2675646
노형삼조삼계탕,단품요리 전문,33.4872061,126.4810644
제주탐라만두,분식,33.3936402,126.2402946
바다는김녕,양식,33.5581466,126.7549397
궁중삼계탕,단품요리 전문,33.4999707,126.5283129
주식회사 아라리오제주,단품요리 전문,33.5177167,126.5233204
