관광지명,위도,경도
얌얌돈가스,33.5231391,126.8561648
양과자회관,33.3619832,126.7657922
양대감,33.4855239,126.4846855
어니스트밀크 본점,33.4503957,126.8719572
어멍밥상,33.2474128,126.5587087
어반정글 부얀트무드,33.4369511,126.9210761
에피소드베이커리카페,33.3059087,126.1881277
엘리사,33.485411,126.3901004
연동돌담흑돼지,33.486769,126.4908622
영진보말칼국수제주협재점,33.4146749,126.2613245
옛날 홍가네 칼국수,33.5047319,126.5250545
옛날팥죽,33.3885501,126.7989177
옛촌전복,33.2469454,126.3026787
오르미,33.4970632,126.6073407
오르바,33.2404004,126.6095631
오만과자점,33.5254205,126.5877344
오아모이,33.4362191,126.9185529
오전열한시,33.2666985,126.3942204
오후새우시,33.2516064,126.4242236
옥란면옥,33.5355255,126.6309073
온더스톤브런치카페제주성산점,33.4700329,126.9178447
올레 흑돼지 김치말이,33.2495636,126.5630367
올레시장 치즈마농랍스터,33.2490668,126.562968
용두암엄마해장국,33.5152308,126.5063287
용왕난드르음식점,33.2354526,126.3670093
용이식당,33.2510714,126.5604598
우호적무관심,33.3377342,126.2672092
웃뜨르항아리,33.3353451,126.2565211
이정현 돼지갈비강정,33.4494155,126.3050391
일품순두부함덕점,33.5379782,126.6744304
임성반점,33.5095037,126.5097646
자매국수 본점,33.4978243,126.4594639
장수물식당,33.491918,126.4986255
장인더,33.5571857,126.7273214
재연 식당,33.5262087,126.8560208
점점,33.5371364,126.6152005
정소암식당,33.3938011,126.8008277
정육도제주본점,33.2802913,126.7311605
제미니국수,33.2521671,126.6227327
제원칼집,33.4883518,126.4895599
제이아일랜드,33.3787914,126.8797254
제주곰집,33.2356464,126.4935921
제주담한식뷔페 구좌송당,33.4743111,126.7771579
제주돔베고기집,33.4877936,126.4785543
제주등뼈가,33.4838612,126.4831076
제주명품쑥보리빵,33.4925473,126.4306544
제주빵집,33.3928731,126.3816476
제주선채향,33.2263462,126.2990065
제주소담,33.23139,126.5074727
제주어멍통갈치,33.5117036,126.4842202
제주예찬,33.4541334,126.486934
제주착한닭강정,33.52485619999999,126.8533326
제주할망밥상,33.2399906,126.3356542
제주호랭이 사계점,33.2317233,126.2976632
종달리엔 심야식당,33.4918737,126.8981764
중문고등어쌈밥제주점,33.2648884,126.3806793
중문보말칼국수,33.2515613,126.4249098
집의기록상점,33.4465208,126.2971873
짱구분식,33.2501769,126.5672226
참숯구이몬트락,33.5163359,126.5268673
천짓골식당,33.2482505,126.5613046
추억의분식,33.2501737,126.5634281
충민정,33.5025361,126.5131842
치꼬,33.3586969,126.2966655
카페 1950,33.2505083,126.4140826
카페 진정성 종점,33.5025116,126.4626741
카페141,33.2994116,126.7662464
카페가호,33.4847843,126.3905721
카페내창,33.2533942,126.6275373
카페노티드 제주애월,33.4632162,126.3097137
카페담담,33.3390388,126.2624854
카페말로,33.427439,126.6722667
카페멘도롱,33.2195409,126.2514261
카페모레,33.4967448,126.4508393
카페신상,33.4972576,126.4492272
카페쌀쌀,33.475141,126.3642257
카페청굴물,33.5579913,126.7512955
쿠이,33.4491053,126.3048402
크리메이트,33.493469,126.5426628
크림,33.5174342,126.5233983
클랭블루,33.3449145,126.1772167
토담골,33.4933442,126.5434175
통나무횟집,33.2484584,126.5633385
파앤이스트,33.4713888,126.7853347
파피용 살롱드떼,33.3277043,126.8305443
페이지2,33.5290971,126.8463777
펠릭스,33.2442772,126.5598438
풍년식당,33.267163,126.5730315
프로젝트 064,33.487697,126.5364937
플랏포커피,33.4869941,126.482848
피커스 제주,33.4741138,126.5282841
피플카페,33.5379413,126.6138329
하갈비 국수,33.4639168,126.3091355
하늘꽃카페,33.2130375,126.2822042
하소로커피,33.2956338,126.2177696
하양한,33.5290971,126.8463777
하우투플레이,33.4790279,126.3912186
한라당몰국수,33.3301642,126.2549916
한량2010,33.4820939,126.4750887
한림칼국수 제주동문시장점,33.5134862,126.5258167
한림폭식 제주협재점,33.4168976,126.2721377
함덕면장,33.5450935,126.6521706
함덕빵명장,33.5440955,126.6541512
항구식당,33.2191483,126.2511279
해난디아장,33.5290971,126.8463777
해뜨는식당,33.4630283,126.9333166
해오반,33.4639633,126.3394997
협재해물라면쪼꼴락상회,33.3937629,126.2415612
형제도식당본점,33.257796,126.4127615
형제섬 보말칼국수,33.2069763,126.2901446
호이,33.492706,126.544682
화고 흑돼지 신시가지점,33.2533792,126.50621
회심,33.478414,126.5644402
횟집학개론,33.2748414,126.2788251
힌즈,33.494528,126.4343827
OK승마장,33.4027948,126.7831674
가야금이 흐르는 제주,33.5008664,126.5326422
걸매생태공원,33.2514191,126.5547451
그녀들의 글수다,33.4413569,126.4823157
그랑블루 요트투어,33.2383145,126.4394576
나드 보컬 스튜디오,33.4987647,126.5301679
넌걸어난탈래,33.5054213,126.9554832
다이브맵,33.25200480000001,126.5183408
담화헌,33.4493168,126.4804463
뎁스원,33.3962638,126.2432389
라이더스랩,33.3915592,126.830295
루나폴,33.2574551,126.3225226
마린파크,33.2408981,126.3346522
미띠뽀,33.2500246,126.509114
바람불어 좋은 날,33.2372398,126.2978859
반치옥 사진관,33.4521446,126.3892699
벨리타 캠핑장,33.5078463,126.6979744
브릭캠퍼스,33.4579172,126.4848163
블랙벨트 태권도장,33.4834742,126.4740057
사월의 꿩,33.4281061,126.751044
산방산유람선,33.2361194,126.3360016
산양큰엉곶,33.2909385,126.2506335
산천단,33.4473377,126.5543779
서귀다원,33.3126525,126.5966193
서담채,33.4836046,126.4800713
서프서프,33.5290971,126.8463777
서피플,33.4515161,126.3070429
성산스쿠버리조트,33.4609616,126.9334663
소암기념관,33.245138,126.5674709
솔티 오렌지,33.3784681,126.8784858
쇠소깍해양레저타운,33.2505822,126.6208834
숨도(구.석부작박물관),33.2505771,126.5363941
슬리핑라이언,33.2621473,126.3327229
신흥바다낚시공원(낚고락고),33.550596,126.6474337
아띠스떼21,33.307352,126.3379638
아라고나이트 고온천(디아넥스호텔),33.3032678,126.3921139
아이존액트 볼링장,33.3060039,126.3118145
아일랜드 플라워,33.4242279,126.8499471
아토도예공방,33.2428508,126.5545379
아틀리에1950,33.4919423,126.4904629
알제이,33.4292602,126.3529765
언더더씨 스쿠버다이빙,33.244269,126.5671304
에이스서프,33.5557014,126.7955853
오후 세시의 고양이,33.5228322,126.5833031
옷 귀마테마타운,33.31887750000001,126.6742738
용연카누클럽,33.5156106,126.5139903
우도올레보트,33.4966257,126.9447619
월정퀵서프,33.5290971,126.8463777
위디 탭댄스 스튜디오,33.2797286,126.2767575
이음새 농장,33.302706,126.6568975
인투다이브,33.2468807,126.5527981
일레븐프리다이빙 제주센터,33.259137,126.4049584
잠수타기다이브클럽,33.2419329,126.5616311
제라진 어드벤쳐,33.4872096,126.7162685
제이홀스클럽,33.45006130000001,126.4717897
제주 샘주,33.4446978,126.3373378
제주 카약올레,33.4623339,126.3104754
제주 캘리아트,33.5097314,126.5217403
제주가구공방,33.5108889,126.5780998
제주바다하늘패러투어,33.3568837,126.2968554
제주빅볼랜드,33.443204,126.7749339
제주소리,33.4908202,126.4906809
제주웨이브서핑,33.5549211,126.7969137
제주일상식탁,33.2747464,126.690015
제주프리다이빙스쿨,33.2406615,126.6024596
제주해바라기공방,33.5573504,126.7534934
제주해양레저타운,33.5021517,126.4564112
제주향토음식보전연구원,33.4859178,126.476044
제주홀스타승마장,33.4220209,126.4935837
중문레져UTV,33.2910969,126.4559742
키아나 요가,33.2271749,126.2957594
텐타임즈,33.2325238,126.5000267
토이레저,33.3189962,126.3456767
토이승마장,33.3185031,126.345191
파인더웨이브,33.4533803,126.3087106
하도어촌체험마을,33.5290971,126.8463777
하효살롱 협동조합,33.2565119,126.6219281
함덕스쿠버,33.5473412,126.656787
해빛다이브,33.2431344,126.5675779
홀리데이 다이빙 코리아,33.240863,126.5628388
구십육도,33.5122122,126.5282021
근자C가게,33.4960501,126.9010092
기억해제주,33.2899725,126.3192677
꾸꾸제주,33.4056365,126.2567624
돌멩이 소품샵,33.2497834,126.5636145
디어브리즈,33.5547725,126.7940828
뚜띠콜로리 뮤제오,33.4519201,126.3898006
러블리제주 애월,33.4819259,126.375227
마이피기팬트리,33.5087021,126.8880476
마켓제주,33.4805863,126.3735272
무무제주,33.4189653,126.3113484
선셋봉고,33.5368865,126.8377244
섬반지,33.2316275,126.297912
세화씨문방구,33.5290971,126.8463777
소소한 상상점,33.5270006,126.8509414
스트롱베리 소품샵 카페,33.5144583,126.5231584
아꼬아,33.5116455,126.5199386
예술상점꺄르르,33.2338354,126.3104243
오월에제주,33.242974,126.4322915
워너비제주,33.5538524,126.808447
월정스캔들,33.5290971,126.8463777
월정스티치,33.5290971,126.8463777
위트사이다,33.5130363,126.5200576
유키효잡화점,33.555975,126.7928634
제주선물가게 해녀박물관점,33.523385,126.8622061
제주풀무질,33.5132373,126.8588181
제주하늘기념품샵,33.5101011,126.5233509
책방오늘,33.47755120000001,126.478958
탱글,33.4656631,126.3200485
포코아포코,33.4792711,126.4027378
폴록,33.4689573,126.4166677
푸근한곰아저씨,33.2921763,126.761385
피크닉앤와인 월정,33.5544437,126.7937441
필기,33.4916603,126.8969993
필름로그 제주직영점,33.5033438,126.5163722
혜리스마스,33.5232074,126.8571133
호끄만거,33.5122122,126.5282021
효돈에반하다,33.5128796,126.5290189
흰백,33.4059511,126.2560537
골드원?호텔 & 스위트,33.2441637,126.5223564
미르앤러브게스트하우스,33.512865,126.5106596
바우하우스,33.5226665,126.8927851
아이콘펜션,33.9435204,126.3213043
제주애단비,33.4122118,126.3039654
88돼지,33.4893108,126.4895985
And유Caf?,33.4046568,126.2542642
JUDY,33.4893467,126.6673822
de de de,33.4919873,126.5434559
고래콩물 이도점,33.4916341,126.5428636
고서방짬뽕,33.4759227,126.5481488
고수목마식당,33.3271169,126.8313177
곱은달,33.4942669,126.6637815
금악똣똣라면,33.3586969,126.2966655
꼼비노,33.2205198,126.2512576
꿀봉제주한림본점,33.3590467,126.2963504
남원콩나물국밥,33.2824545,126.7166342
노형수산시장,33.4803789,126.4730374
다정이네김밥 서귀포신시가지점,33.2363518,126.5001295
달테이블,33.4836057,126.4793673
담을솥,33.4998704,126.6592654
더애월 흑돼지 김치찌개 두루치기 전문점,33.4561282,126.3488223
도주제,33.5139451,126.5211788
도토리,33.479374,126.4810812
돈고팡 제주공항본점,33.5089163,126.4722484
돔베보이 중문점,33.2531726,126.5043588
돗토리,33.4729172,126.548993
돗통,33.2494638,126.2977992
동강,33.4962412,126.521487
동우네,33.5038301,126.542395
동진식당 공항점,33.5096971,126.5093217
둘레길 제주협재금능점,33.3892423,126.2314242
런던베이글뮤지엄,33.5535978,126.7155939
레몬뮤지엄,33.2992818,126.6174428
맛존디국수,33.258697,126.4271395
메밀꽃제주,33.5023603,126.6377884
모니카옛날통닭,33.4929568,126.4890656
무로이 신화월드점,33.3074121,126.3365942
미쎄스 올리브,33.2475769,126.5117958
미풍해장국 본점,33.5112879,126.5228854
바다바라,33.2459369,126.4126699
봄벳,33.2666985,126.3942204
봉순이네 흑돼지,33.277758,126.2796102
삼도제과,33.5018173,126.5281176
삼바리회센타 용두암점,33.5155305,126.5077952
서귀포목마,33.2477194,126.5595987
소금바치순이네,33.5290971,126.8463777
소색채본,33.2350546,126.3136741
스테이지 버거,33.5290971,126.8463777
시종일관,33.4252125,126.2680673
싸이공레시피,33.4798201,126.4001595
씨네라운지 더 코브,33.3071802,126.3174379
안빵,33.4814402,126.4686202
알다방,33.316591,126.2673621
애월당 애월제과,33.463731,126.309235
어린왕자감귤밭,33.2533209,126.2818587
어왔니,33.4985487,126.5230459
예예예,33.5044447,126.5372972
예원,33.4743111,126.7771579
오드씽,33.4618313,126.5268556
오라방라운지,33.4705937,126.4883601
오른(orrrn),33.4718078,126.9157185
오름나그네,33.45911,126.7119803
오마이파운드,33.4865524,126.4915468
오션컬러,33.5476833,126.6568747
오지힐 제주,33.3628301,126.1934822
오크라,33.4388253,126.2961423
올드캡,33.290849,126.3018661
와흘밥상,33.4640236,126.6606392
용두성,33.51444130000001,126.5124705
우주파,33.5176951,126.5167432
인스밀,33.2385456,126.229295
임성교자,33.5095463,126.509691
자연과 사람들 밀면,33.4603635,126.6607148
장모식탁,33.497142,126.5469051
정미당 제주,33.5134045,126.5199743
정우말가든,33.4802453,126.4976145
제일성심당,33.4479723,126.9148924
제주 중문흑돼지 초풍,33.258697,126.4271395
제주고집,33.5110674,126.4847877
제주도 고기국수 만세국수,33.4977397,126.5370559
제주돈카츠 동문카츠,33.5122122,126.5282021
제주만주,33.4721263,126.3686317
제주미담,33.5023614,126.5372973
제주브런치카페 공존,33.4983822,126.5433959
제주영롱가,33.4698837,126.5488013
"제주한잔, 세화",33.4484947,126.6382128
조식,33.4105622,126.3331685
초가헌,33.390322,126.8012157
카페 부르네,33.5121508,126.4843156
카페루시아,33.2349593,126.3632301
카페모알보알,33.5595811,126.7279384
카페뮤로,33.4873811,126.4878428
카페방주,33.3056356,126.3871163
카페오놀,33.2387788,126.4396208
쿸쿸제과,33.5042148,126.5233613
크럼블,33.4701441,126.5484935
텐동아우라,33.4607608,126.5609362
트라인커피,33.4939205,126.6333307
팀블로우,33.4608757,126.3108077
표선우동가게,33.3240774,126.831345
플로트 제주,33.2477763,126.4086974
하도댁흑돼지두루치기 구좌세화,33.522803,126.8560126
하영올레국수,33.4868572,126.4878845
한라산소갈비찜,33.4886292,126.3889332
행복밀,33.5000405,126.5220826
홀가분가든,33.4485742,126.4364883
홀그레인머스타드,33.2516021,126.5011568
홉히,33.5185734,126.4892815
화양양,33.4765275,126.4875498
회로승부,33.5450935,126.6521706
후카후카,33.4443647,126.4035573
휴즐리 제주,33.5157726,126.5140094
minagrooming(미나그루밍),33.4134783,126.2598919
달중이네펫호텔,33.4869252,126.4776171
댕금님표수제간식,33.4708407,126.5499047
댕댕스위트,33.4865061,126.4145086
뒹굴개,33.489578,126.4944603
드르쿰다인성산,33.4450874,126.9192843
라이프동물병원,33.4826575,126.4760161
마이애미함독카페,33.5330491,126.6425495
몽story,33.4840605,126.4160275
몽몽까까,33.4857467,126.5345589
베콩스,33.5435402,126.661653
봉구의간식제주롯데마트점,33.4824765,126.4814028
삼화훈동물병원,33.5187794,126.5726952
생약누리,33.3066897,126.5764133
슈몽슈몽,33.4849305,126.4285121
아라i동물병원,33.4751932,126.5480201
아지트포독,33.2620214,126.5607593
아트진,33.2536072,126.5086306
웁스마이독,33.240297,126.3003502
유캔들잇스튜디오,33.498108,126.5401507
이루다동물병원,33.5167642,126.581414
제주스런서귀포점,33.2626873,126.4750465
제주애견학교,33.4622606,126.5536737
제주펫스쿨,33.2864268,126.2231539
캣츠앤독스,33.248925,126.5708639
쿠킹독,33.4823436,126.4858596
퍼피홀릭,33.4918299,126.5436025
펫소풍,33.2829531,126.3048018
펫플러스,33.4876493,126.4895315
퓸퓸몽,33.4954928,126.542568
해피애견놀이방,33.498056,126.5079461
금요일의아침조금,33.5030319,126.5376077
펫마마스푸드,33.2258687,126.2579469
고성2119펜션위플레이독,33.4440658,126.8995516
골드원 호텔 & 스위트,33.2441637,126.5223564
금능이큐스테이호텔,33.3854206,126.2298086
더칠린,33.4642447,126.3164011
디어마이프렌즈,33.3203758,126.2452952
라임오렌지빌,33.2462212,126.5869422
리빙스톤펜션,33.2418584,126.5102416
리틀화이트,33.2359992,126.3834095
마녀의언덕 펜션,33.2342186,126.3844947
상추네펜션,33.2505357,126.5807475
